Alert_Number,Organization_Name,Repository_Name,Secret_Type,Secret_Type_ID,State,Created_At,Updated_At,URL,Validity,Resolution,Resolved_By,Resolved_At,Publicly_Leaked,Push_Protection_Bypassed,Location_Path,Location_Start_Line,Location_End_Line,Location_Start_Column,Location_End_Column,Location_Blob_Sha,Location_Blob_URL,Locations_URL,Has_More_Locations
1,InfoMGHAS-KR,repo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2025-03-03T15:02:23Z,2025-06-06T11:53:11Z,https://github.com/InfoMGHAS-KR/repo-webgoat/security/secret-scanning/1,unknown,,,,True,False,test secret,1,1,17,57,9ea3d04ee70ac9de0056ff0e3ea4298ff4fdd317,https://api.github.com/repos/InfoMGHAS-KR/repo-webgoat/git/blobs/9ea3d04ee70ac9de0056ff0e3ea4298ff4fdd317,https://api.github.com/repos/InfoMGHAS-KR/repo-webgoat/secret-scanning/alerts/1/locations,False
1,InfoMGHAS-KR,test-repo,GitHub Personal Access Token,github_personal_access_token,open,2024-11-28T14:19:14Z,2025-01-27T09:42:21Z,https://github.com/InfoMGHAS-KR/test-repo/security/secret-scanning/1,unknown,,,,False,False,README.md,3,3,1,41,2cf0a0ae479f83a622d6506e77615f2795b9e889,https://api.github.com/repos/InfoMGHAS-KR/test-repo/git/blobs/2cf0a0ae479f83a622d6506e77615f2795b9e889,https://api.github.com/repos/InfoMGHAS-KR/test-repo/secret-scanning/alerts/1/locations,False
1,InfoMGHAS-KR,juice-shop-ghas,GitHub Personal Access Token,github_personal_access_token,open,2024-11-25T05:46:31Z,2024-11-26T09:13:53Z,https://github.com/InfoMGHAS-KR/juice-shop-ghas/security/secret-scanning/1,unknown,,,,False,False,README.md,4,4,1,41,cdb3f5daea806e782dfc423207ce069163491c27,https://api.github.com/repos/InfoMGHAS-KR/juice-shop-ghas/git/blobs/cdb3f5daea806e782dfc423207ce069163491c27,https://api.github.com/repos/InfoMGHAS-KR/juice-shop-ghas/secret-scanning/alerts/1/locations,False
5,InfoMGHAS-KR,test-multi-repo,GitHub Personal Access Token,github_personal_access_token,open,2024-11-25T05:45:31Z,2024-11-25T07:14:37Z,https://github.com/InfoMGHAS-KR/test-multi-repo/security/secret-scanning/5,inactive,,,,False,False,app.settings.json,7,7,1,41,45db9a8a48a60bf9f24bcfb4bbbbf60f9f03bd73,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/git/blobs/45db9a8a48a60bf9f24bcfb4bbbbf60f9f03bd73,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/secret-scanning/alerts/5/locations,False
4,InfoMGHAS-KR,test-multi-repo,GitHub Personal Access Token,github_personal_access_token,open,2024-11-08T06:21:12Z,2024-12-17T09:34:51Z,https://github.com/InfoMGHAS-KR/test-multi-repo/security/secret-scanning/4,unknown,,,,False,False,app.settings.json,5,5,10,50,417a1f070d89df647e419ad35d82623cdd84c108,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/git/blobs/417a1f070d89df647e419ad35d82623cdd84c108,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/secret-scanning/alerts/4/locations,False
1,InfoMGHAS-KR,ghas_public,GitHub Personal Access Token,github_personal_access_token,open,2024-11-08T06:19:20Z,2025-01-27T05:27:16Z,https://github.com/InfoMGHAS-KR/ghas_public/security/secret-scanning/1,unknown,,,,True,True,app.txt,1,1,1,41,3d3036307b887711857037b22ea51c125accbe9a,https://api.github.com/repos/InfoMGHAS-KR/ghas_public/git/blobs/3d3036307b887711857037b22ea51c125accbe9a,https://api.github.com/repos/InfoMGHAS-KR/ghas_public/secret-scanning/alerts/1/locations,False
3,InfoMGHAS-KR,test-multi-repo,GitHub Personal Access Token,github_personal_access_token,open,2024-11-08T04:30:57Z,2024-11-08T06:20:01Z,https://github.com/InfoMGHAS-KR/test-multi-repo/security/secret-scanning/3,unknown,,,,True,False,app.settings.json,3,3,10,50,544e1cf75b3c33752bb7b87ee9fd4cfa642f1e95,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/git/blobs/544e1cf75b3c33752bb7b87ee9fd4cfa642f1e95,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/secret-scanning/alerts/3/locations,False
2,InfoMGHAS-KR,test-multi-repo,GitHub Personal Access Token,github_personal_access_token,open,2024-11-08T03:50:14Z,2025-05-26T05:26:28Z,https://github.com/InfoMGHAS-KR/test-multi-repo/security/secret-scanning/2,inactive,,,,True,False,app.settings.json,2,2,10,50,afff10302c69452e082a5eae4c8eca64b15b8d07,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/git/blobs/afff10302c69452e082a5eae4c8eca64b15b8d07,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/secret-scanning/alerts/2/locations,False
9,InfoMGHAS-KR,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-08T03:48:11Z,2025-12-11T04:59:43Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/9,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,16,16,11,51,8744cb07b384521f953a16bd4ec75e427ff756c6,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/8744cb07b384521f953a16bd4ec75e427ff756c6,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/9/locations,False
1,InfoMGHAS-KR,test-multi-repo,GitHub Personal Access Token,github_personal_access_token,open,2024-11-07T12:56:38Z,2024-11-07T12:57:14Z,https://github.com/InfoMGHAS-KR/test-multi-repo/security/secret-scanning/1,unknown,,,,True,False,app.settings.json,1,1,6,46,a3ae2f5d12145d9104b343654c47c110c701b2a0,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/git/blobs/a3ae2f5d12145d9104b343654c47c110c701b2a0,https://api.github.com/repos/InfoMGHAS-KR/test-multi-repo/secret-scanning/alerts/1/locations,False
8,InfoMGHAS-KR,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-06T17:14:50Z,2024-11-07T12:56:38Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/8,unknown,,,,True,True,WebGoatCore/appsettings.Development.json,16,16,11,51,62d6753c9f1f752a373d6fe659acaf9261b77cc6,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/62d6753c9f1f752a373d6fe659acaf9261b77cc6,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/8/locations,False
7,InfoMGHAS-KR,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-06T17:00:31Z,2024-11-06T18:15:42Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/7,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,16,16,11,51,449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/7/locations,False
6,InfoMGHAS-KR,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-06T17:00:31Z,2024-11-06T21:20:53Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/6,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,9,9,21,61,449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/6/locations,False
5,InfoMGHAS-KR,demo-webgoat,Azure Storage Account Access Key,azure_storage_account_key,open,2024-11-06T17:00:31Z,2024-11-06T17:00:31Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/5,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,14,14,101,189,449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/5/locations,False
4,InfoMGHAS-KR,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-06T17:00:31Z,2024-11-06T18:13:16Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/4,inactive,,,,True,False,WebGoatCore/appsettings.Development.json,10,10,27,120,449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/4/locations,False
3,InfoMGHAS-KR,demo-webgoat,Azure Cosmosdb Key Identifiable,azure_cosmosdb_key_identifiable,open,2024-11-06T17:00:31Z,2024-11-06T17:00:31Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/3,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,12,12,60,148,449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/3/locations,False
2,InfoMGHAS-KR,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-06T17:00:31Z,2024-11-06T21:14:17Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/2,unknown,,,,True,False,README.md,137,137,1,41,b288cf9268e8ab5328d6d8456af436933920fe23,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/b288cf9268e8ab5328d6d8456af436933920fe23,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/2/locations,False
1,InfoMGHAS-KR,demo-webgoat,Azure DevOps Personal Access Token,azure_devops_personal_access_token,open,2024-11-06T17:00:31Z,2024-11-06T17:00:31Z,https://github.com/InfoMGHAS-KR/demo-webgoat/security/secret-scanning/1,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,15,15,20,72,449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/git/blobs/449ea2fba1dd5440f24a08d2fabb8a4a5b64b31b,https://api.github.com/repos/InfoMGHAS-KR/demo-webgoat/secret-scanning/alerts/1/locations,False
7,im-naga-ghas,secret-scanning-demo,Pattern-1,pattern_1,open,2025-11-03T16:03:37Z,2025-11-03T19:46:13Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/7,unknown,,,,False,False,storage/src/main/resources/application.properties,5,5,16,33,8c1a533bf794e01f7a9595ff294e58c45457ce35,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/8c1a533bf794e01f7a9595ff294e58c45457ce35,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/7/locations,True
6,im-naga-ghas,secret-scanning-demo,Google API Key,google_api_key,open,2025-11-03T15:33:44Z,2025-11-03T16:33:50Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/6,inactive,,,,True,False,storage/src/main/resources/.env,4,4,17,56,40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/6/locations,False
5,im-naga-ghas,secret-scanning-demo,Amazon AWS Secret Access Key,aws_secret_access_key,open,2025-11-03T15:33:44Z,2025-11-03T15:33:44Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/5,unknown,,,,True,False,storage/src/main/resources/.env,2,2,24,64,40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/5/locations,False
4,im-naga-ghas,secret-scanning-demo,Amazon AWS Access Key ID,aws_access_key_id,open,2025-11-03T15:33:44Z,2025-12-03T13:23:19Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/4,inactive,,,,True,False,storage/src/main/resources/.env,1,1,20,40,40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/4/locations,False
3,im-naga-ghas,secret-scanning-demo,GoCardless Live Access Token,gocardless_live_access_token,open,2025-11-03T15:33:43Z,2025-11-03T18:14:56Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/3,inactive,,,,True,False,storage/src/main/resources/.env,7,7,21,66,40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/3/locations,False
2,im-naga-ghas,secret-scanning-demo,Stripe API Key,stripe_api_key,open,2025-11-03T15:33:43Z,2025-11-03T16:38:03Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/2,inactive,,,,True,False,storage/src/main/resources/.env,6,6,17,49,40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/2/locations,False
1,im-naga-ghas,secret-scanning-demo,Mailgun API Key,mailgun_api_key,open,2025-11-03T15:33:43Z,2025-11-03T18:50:14Z,https://github.com/im-naga-ghas/secret-scanning-demo/security/secret-scanning/1,inactive,,,,True,False,storage/src/main/resources/.env,5,5,18,54,40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/git/blobs/40ecdbab769bc2cb0e4e2114fd6986ae1acc3df2,https://api.github.com/repos/im-naga-ghas/secret-scanning-demo/secret-scanning/alerts/1/locations,False
7,InfoMVyasVDemo,demo-webgoat,Azure DevOps Personal Access Token,azure_devops_personal_access_token,open,2024-11-20T07:16:07Z,2024-11-20T07:16:07Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/7,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,15,15,20,72,20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/7/locations,False
6,InfoMVyasVDemo,demo-webgoat,Azure Storage Account Access Key,azure_storage_account_key,open,2024-11-20T07:16:07Z,2024-11-20T07:16:07Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/6,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,14,14,101,189,20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/6/locations,False
5,InfoMVyasVDemo,demo-webgoat,Azure Cosmosdb Key Identifiable,azure_cosmosdb_key_identifiable,open,2024-11-20T07:16:07Z,2024-11-20T07:16:07Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/5,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,12,12,60,148,20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/5/locations,False
4,InfoMVyasVDemo,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-20T07:16:07Z,2024-11-20T09:14:27Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/4,inactive,,,,True,False,WebGoatCore/appsettings.Development.json,10,10,27,120,20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/4/locations,False
3,InfoMVyasVDemo,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-20T07:16:06Z,2024-11-20T09:25:30Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/3,unknown,,,,True,False,readme.md,137,137,1,41,3ddd001941d39e4011ab00c724bd2b44b0816dbd,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/3ddd001941d39e4011ab00c724bd2b44b0816dbd,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/3/locations,False
2,InfoMVyasVDemo,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-20T07:16:06Z,2024-11-20T09:05:50Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/2,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,16,16,11,51,22df5237aadc81c5892aedeec9fea50390b0f0a0,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/22df5237aadc81c5892aedeec9fea50390b0f0a0,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/2/locations,False
1,InfoMVyasVDemo,demo-webgoat,GitHub Personal Access Token,github_personal_access_token,open,2024-11-20T07:16:06Z,2024-11-20T09:32:55Z,https://github.com/InfoMVyasVDemo/demo-webgoat/security/secret-scanning/1,unknown,,,,True,False,WebGoatCore/appsettings.Development.json,9,9,21,61,20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/git/blobs/20ee1825fe000857e59e9c4f0630c50acc22bb0b,https://api.github.com/repos/InfoMVyasVDemo/demo-webgoat/secret-scanning/alerts/1/locations,False
5,InfoMVyasVDemo,ci-cd-demo-test,email,email,open,2024-04-11T14:07:07Z,2024-04-11T14:07:07Z,https://github.com/InfoMVyasVDemo/ci-cd-demo-test/security/secret-scanning/5,unknown,,,,False,False,new_test.txt,2,2,1,29,ccabd5c1667f72a1316791bc6c66aef1e8799b94,https://api.github.com/repos/InfoMVyasVDemo/ci-cd-demo-test/git/blobs/ccabd5c1667f72a1316791bc6c66aef1e8799b94,https://api.github.com/repos/InfoMVyasVDemo/ci-cd-demo-test/secret-scanning/alerts/5/locations,False
4,InfoMVyasVDemo,ci-cd-demo-test,email,email,open,2024-04-11T14:07:06Z,2024-04-11T14:07:07Z,https://github.com/InfoMVyasVDemo/ci-cd-demo-test/security/secret-scanning/4,unknown,,,,False,False,README.md,43,43,39,71,9bb8f9d4762f9191f7f193554a960cac66ffea02,https://api.github.com/repos/InfoMVyasVDemo/ci-cd-demo-test/git/blobs/9bb8f9d4762f9191f7f193554a960cac66ffea02,https://api.github.com/repos/InfoMVyasVDemo/ci-cd-demo-test/secret-scanning/alerts/4/locations,False
3,InfoMVyasVDemo,solid-barnacle,email,email,open,2024-03-01T18:34:09Z,2024-03-01T18:36:20Z,https://github.com/InfoMVyasVDemo/solid-barnacle/security/secret-scanning/3,unknown,,,,False,False,code/readme.md,3,3,39,71,bb303477af8b76a655d3632d3233582d0efe20b1,https://api.github.com/repos/InfoMVyasVDemo/solid-barnacle/git/blobs/bb303477af8b76a655d3632d3233582d0efe20b1,https://api.github.com/repos/InfoMVyasVDemo/solid-barnacle/secret-scanning/alerts/3/locations,True
62,CloudNative-Org,test-dashboard,Azure Storage Account Access Key,azure_storage_account_key,dismissed,2024-11-02T00:00:00Z,2025-05-27T00:00:00Z,https://github.com/CloudNative-Org/test-dashboard/security/secret-scanning/62,unknown,,,,True,True,.github/workflows/semgrep-test.yml,117,117,5,39,d6eca8bb193e21ceb6a9bb615af9c80071dffe41,https://api.github.com/repos/CloudNative-Org/test-dashboard/git/blobs/d6eca8bb193e21ceb6a9bb615af9c80071dffe41,https://api.github.com/repos/CloudNative-Org/test-dashboard/secret-scanning/alerts/62/locations,True
61,InfoMGHAS-KR,dev-service,Msft Email,msft_email,open,2024-07-02T00:00:00Z,2024-12-22T00:00:00Z,https://github.com/InfoMGHAS-KR/dev-service/security/secret-scanning/61,unknown,,,,False,True,.github/workflows/github-polaris-action.yml,103,103,17,107,a5b905319bc46197871e6513f5d9a0476ad9aba4,https://api.github.com/repos/InfoMGHAS-KR/dev-service/git/blobs/a5b905319bc46197871e6513f5d9a0476ad9aba4,https://api.github.com/repos/InfoMGHAS-KR/dev-service/secret-scanning/alerts/61/locations,False
47,InfoMVyasVDemo,repo-microservice,Msft Email,msft_email,open,2025-03-22T00:00:00Z,2026-03-01T00:00:00Z,https://github.com/InfoMVyasVDemo/repo-microservice/security/secret-scanning/47,active,,,,True,True,.github/workflows/github-polaris-action.yml,136,137,33,97,b43416884b8cbe4a8ca718ad07a9c56a18a0e721,https://api.github.com/repos/InfoMVyasVDemo/repo-microservice/git/blobs/b43416884b8cbe4a8ca718ad07a9c56a18a0e721,https://api.github.com/repos/InfoMVyasVDemo/repo-microservice/secret-scanning/alerts/47/locations,True
42,SecureCode-Inc,project-infrastructure,Postman API Key,postman_api_key,resolved,2025-06-10T00:00:00Z,2026-02-23T00:00:00Z,https://github.com/SecureCode-Inc/project-infrastructure/security/secret-scanning/42,inactive,,,,True,True,.github/workflows/semgrep-test.yml,181,182,9,45,9d3bdc30db7468c4baec245579a4dd4b4f3a385f,https://api.github.com/repos/SecureCode-Inc/project-infrastructure/git/blobs/9d3bdc30db7468c4baec245579a4dd4b4f3a385f,https://api.github.com/repos/SecureCode-Inc/project-infrastructure/secret-scanning/alerts/42/locations,False
95,DataTeam-Hub,test-webgoat,GitHub Personal Access Token,github_personal_access_token,resolved,2025-01-25T00:00:00Z,2025-05-24T00:00:00Z,https://github.com/DataTeam-Hub/test-webgoat/security/secret-scanning/95,unknown,,,,False,False,code/readme.md,53,56,31,95,24d2b88137b6edc27dcc0d3eb80caea3dc9a6559,https://api.github.com/repos/DataTeam-Hub/test-webgoat/git/blobs/24d2b88137b6edc27dcc0d3eb80caea3dc9a6559,https://api.github.com/repos/DataTeam-Hub/test-webgoat/secret-scanning/alerts/95/locations,True
95,TechCorp-Dev,project-microservice,GitHub Personal Access Token,github_personal_access_token,open,2024-10-11T00:00:00Z,2025-07-08T00:00:00Z,https://github.com/TechCorp-Dev/project-microservice/security/secret-scanning/95,inactive,,,,False,True,new_test.txt,189,189,12,77,2166dca2cc5f8b4a8478c11dfbb061dfcd36970c,https://api.github.com/repos/TechCorp-Dev/project-microservice/git/blobs/2166dca2cc5f8b4a8478c11dfbb061dfcd36970c,https://api.github.com/repos/TechCorp-Dev/project-microservice/secret-scanning/alerts/95/locations,False
